,FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,mactID
2039,,Ciba Mc Intosh,1129.0,,,2012.0,Boiler # 5,,Gas 1,,,,,,,1.0,132.0,7200.0,Gas 1,350.0,325.0,385.0
2040,,Ciba Mc Intosh,1129.0,,,2012.0,Boiler # 6,,Heavy Liquid,,,,,,,1.0,132.0,8410.0,Heavy Liquid,400.0,325.0,386.0
2041,,Ciba Mc Intosh,1129.0,,,2012.0,Boiler # 7,,Gas 1,,,,,,,1.0,132.0,3700.0,Gas 1,350.0,325.0,387.0
2042,,Ciba Mc Intosh,1129.0,,,2012.0,Boiler # 8,,Gas 1,,,,,,,1.0,132.0,7550.0,Gas 1,350.0,325.0,388.0
2043,,Citgo Lake Charles,22019.0,,,2012.0,EQT264,,Gas 1,,,,,,,1.0,617.0,8600.0,Gas 1,350.0,324.0,1620.0
2044,,Citgo Lake Charles,22019.0,,,2012.0,EQT265,,Gas 1,,,,,,,1.0,532.0,8600.0,Gas 1,350.0,324.0,1621.0
2045,,Citgo Lake Charles,22019.0,,,2012.0,EQT266,,Gas 1,,,,,,,1.0,891.0,8600.0,Gas 1,350.0,324.0,1622.0
2046,,Citgo Lake Charles,22019.0,,,2012.0,EQT267,,Gas 1,,,,,,,1.0,267.0,8600.0,Gas 1,350.0,324.0,1623.0
2047,,Citgo Lake Charles,22019.0,,,2012.0,EQT268,,Gas 1,,,,,,,1.0,267.0,8600.0,Gas 1,350.0,324.0,1624.0
2048,,Citgo Lake Charles,22019.0,,,2012.0,EQT269,,Gas 1,,,,,,,1.0,230.0,8600.0,Gas 1,350.0,324.0,1625.0
2049,,Citgo Lake Charles,22019.0,,,2012.0,EQT270,,Gas 1,,,,,,,1.0,230.0,8600.0,Gas 1,350.0,324.0,1626.0
2050,,Citgo Lake Charles,22019.0,,,2012.0,EQT271,,Gas 1,,,,,,,1.0,338.0,8600.0,Gas 1,350.0,324.0,1627.0
2051,,Citgo Lake Charles,22019.0,,,2012.0,EQT272,,Gas 1,,,,,,,1.0,338.0,8600.0,Gas 1,350.0,324.0,1628.0
2052,,Coffeyville Refinery,20099.0,,,2012.0,EU-39-FH0027,,Coal,,,,,,,1.0,291.6,8760.0,Coal,400.0,324.0,839.0
2053,,Coffeyville Refinery,20099.0,,,2012.0,EU-39-FH0028,,Gas 1,,,,,,,1.0,256.0,8760.0,Gas 1,350.0,324.0,837.0
2054,,Coffeyville Refinery,20099.0,,,2012.0,EU-39-FH0029,,Gas 1,,,,,,,1.0,256.0,8760.0,Gas 1,350.0,324.0,838.0
2055,,Coffeyville Refinery,20099.0,,,2012.0,IA-13-FH0022,,Gas 1,,,,,,,1.0,39.0,8760.0,Gas 1,350.0,324.0,840.0
2056,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,EU-15-FH0024 Alky Isostripper Reboiler,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18526.0,1.0,133.7,,,,,
2057,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,EU-39-FH0027 Boiler #1,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,16355.0,1.0,291.6,,,,,
2058,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2012.0,EU-39-FH0028  Boiler #2,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,16369.0,1.0,170.0,,,,,
2059,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,EU-39-FH0028 Boiler #2,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,16359.0,1.0,256.2,,,,,
2060,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2011.0,EU-39-FH0029  Boiler #3,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,16365.0,1.0,170.0,,,,,
2061,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,EU-39-FH0029 Boiler #3,OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,16349.0,1.0,256.2,,,,,
2062,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,EU-99-FH0061 Dehexanizer Reboiler,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18532.0,1.0,93.0,,,,,
2063,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,IA-08-FH0031 #1 HDS Stripper Reboiler,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18562.0,1.0,40.9,,,,,
2064,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,IA-09-FH0011 H-bon Debutanizer Reboiler,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18574.0,1.0,91.5,,,,,
2065,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2010.0,IA-11-FH0019 Unifer Stripper Reboiler,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18558.0,1.0,20.0,,,,,
2066,1004381.0,Coffeyville Resources Refining & Marketing  LLC,20125.0,MONTGOMERY,324110.0,2018.0,IA-11-FH0019 Unifiner Stripper Reboiler,PRH (Process Heater),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,18500.0,1.0,17.8,,,,,
2067,,Cogen South,45019.0,,,2012.0,B001 - Main Boiler,,Wet Biomass,,,,,,,1.0,1337.0,8592.0,Wet Biomass,400.0,322.0,2772.0
2068,,Cogen South,45019.0,,,2012.0,B002 - Auxiliary Boiler #1,,Light Liquid,,,,,,,1.0,313.0,523.0,Light Liquid,350.0,322.0,2773.0
2069,,Cogen South,45019.0,,,2012.0,B003 - Auxiliary Boiler #2,,Light Liquid,,,,,,,1.0,313.0,523.0,Light Liquid,350.0,322.0,2774.0
2070,,Cogen South,45019.0,,,2012.0,B004 - Auxiliary Boiler #3,,Light Liquid,,,,,,,1.0,313.0,523.0,Light Liquid,350.0,322.0,2775.0
2071,,Cognis Charlotte,37119.0,,,2012.0,Boiler #1,,Gas 1,,,,,,,1.0,26.67,8592.0,Gas 1,350.0,325.0,2161.0
2072,,Cognis Charlotte,37119.0,,,2012.0,Boiler #2,,Light Liquid,,,,,,,1.0,26.67,250.0,Light Liquid,350.0,325.0,2162.0
2073,,Cognis Corp,17091.0,,,2012.0,Boiler #1,,Light Liquid,,,,,,,1.0,67.3,8600.0,Light Liquid,350.0,325.0,785.0
2074,,Cognis Corp,17091.0,,,2012.0,Boiler #2,,Light Liquid,,,,,,,1.0,67.3,8600.0,Light Liquid,350.0,325.0,786.0
2075,,Cognis Corp,17091.0,,,2012.0,Boiler #3,,Gas 1,,,,,,,1.0,97.56,8600.0,Gas 1,350.0,325.0,787.0
2076,,Cognis Corp,17091.0,,,2012.0,Boiler #4,,Gas 1,,,,,,,1.0,88.15,8600.0,Gas 1,350.0,325.0,788.0
2077,,Cognis Oleochem,39061.0,,,2012.0,Boiler #1 (B027),,Coal,,,,,,,1.0,683.0,8424.0,Coal,400.0,325.0,1180.0
2078,,Cognis Oleochem,39061.0,,,2012.0,Boiler #10 (B045),,Gas 1,,,,,,,1.0,75.0,8424.0,Gas 1,350.0,325.0,1181.0
2079,,Cognis Oleochem,39061.0,,,2012.0,Boiler #7 (B042),,Light Liquid,,,,,,,1.0,225.0,336.0,Light Liquid,350.0,325.0,1182.0
2080,,Cognis Oleochem,39061.0,,,2012.0,Boiler #8 (B043),,Gas 1,,,,,,,1.0,225.0,336.0,Gas 1,350.0,325.0,1183.0
2081,,Cognis Oleochem,39061.0,,,2012.0,Boiler #9 (B044),,Light Liquid,,,,,,,1.0,225.0,336.0,Light Liquid,350.0,325.0,1184.0
2082,,Collums Lumber,45005.0,,,2012.0,01,,Wet Biomass,,,,,,,1.0,33.5,8200.0,Wet Biomass,400.0,321.0,2776.0
2083,,Color Communications,17031.0,,,2012.0,BLR-1,,Gas 1,,,,,,,1.0,11.7,4380.0,Gas 1,350.0,323.0,828.0
2084,,Color Communications,17031.0,,,2012.0,BLR-2-4-5,,Gas 1,,,,,,,3.0,5.0,8400.0,Gas 1,350.0,323.0,829.0
2085,,Color Communications,17031.0,,,2012.0,BLR-2-4-5,,Gas 1,,,,,,,3.0,5.0,8400.0,Gas 1,350.0,323.0,829.0
2086,,Color Communications,17031.0,,,2012.0,BLR-2-4-5,,Gas 1,,,,,,,3.0,5.0,8400.0,Gas 1,350.0,323.0,829.0
2087,,Commercial Furniture Group,47089.0,,,2012.0,Plant Boilers,,Gas 1,,,,,,,4.0,5.0,8400.0,Gas 1,350.0,337.0,2893.0
2088,,Commercial Furniture Group,47089.0,,,2012.0,Plant Boilers,,Gas 1,,,,,,,4.0,5.0,8400.0,Gas 1,350.0,337.0,2893.0
2089,,Commercial Furniture Group,47089.0,,,2012.0,Plant Boilers,,Gas 1,,,,,,,4.0,5.0,8400.0,Gas 1,350.0,337.0,2893.0
2090,,Commercial Furniture Group,47089.0,,,2012.0,Plant Boilers,,Gas 1,,,,,,,4.0,5.0,8400.0,Gas 1,350.0,337.0,2893.0
2091,,Connectivity Solutions,31055.0,,,2012.0,001,,Gas 1,,,,,,,1.0,92.0,8760.0,Gas 1,350.0,332.0,2274.0
2092,,Connectivity Solutions,31055.0,,,2012.0,002,,Gas 1,,,,,,,1.0,92.0,8760.0,Gas 1,350.0,332.0,2275.0
2093,,Connectivity Solutions,31055.0,,,2012.0,003,,Gas 1,,,,,,,1.0,92.0,8760.0,Gas 1,350.0,332.0,2276.0
2094,,Conoco Philips Los Ang,6037.0,,,2012.0,D684 - Boiler 4,,Gas 1,,,,,,,1.0,142.0,8400.0,Gas 1,350.0,324.0,46.0
2095,,Conoco Philips Los Ang,6037.0,,,2012.0,D686 - Boiler 7,,Gas 1,,,,,,,1.0,304.0,8400.0,Gas 1,350.0,324.0,47.0
2096,,Conoco Philips Los Ang,6037.0,,,2012.0,D687 - Boiler 8,,Gas 1,,,,,,,1.0,179.0,8400.0,Gas 1,350.0,324.0,48.0
2097,,Conoco Philips Los Ang,6037.0,,,2012.0,D688 - Boiler 6,,Gas 1,,,,,,,1.0,250.0,8400.0,Gas 1,350.0,324.0,49.0
2098,,Conoco Phillips Carson,6037.0,,,2012.0,D429,,Gas 1,,,,,,,1.0,352.0,8760.0,Gas 1,350.0,324.0,164.0
2099,,Conoco Phillips Ferndale,53073.0,,,2012.0,22F-1A,,Gas 1,,,,,,,1.0,91.0,8316.0,Gas 1,350.0,324.0,3292.0
2100,,Conoco Phillips Ferndale,53073.0,,,2012.0,22F-1B,,Gas 1,,,,,,,1.0,108.0,7524.0,Gas 1,350.0,324.0,3293.0
2101,,Conoco Phillips Ferndale,53073.0,,,2012.0,22F-1C,,Gas 1,,,,,,,1.0,162.0,8316.0,Gas 1,350.0,324.0,3294.0
2102,,Conoco Phillips Ferndale,53073.0,,,2012.0,22F-1E,,Gas 1,,,,,,,1.0,164.0,8292.0,Gas 1,350.0,324.0,3295.0
2103,,Conoco Phillips Ponca City,40103.0,,,2012.0,B-0008,,Gas 1,,,,,,,1.0,494.0,8250.0,Gas 1,350.0,324.0,8.0
2104,,Conoco Phillips Ponca City,40103.0,,,2012.0,B-0009,,Gas 1,,,,,,,1.0,367.4,8250.0,Gas 1,350.0,324.0,9.0
2105,,Conoco Phillips Ponca City,40103.0,,,2012.0,B-0010,,Gas 1,,,,,,,1.0,367.4,8250.0,Gas 1,350.0,324.0,10.0
2106,,Conoco Phillips Ponca City,40103.0,,,2012.0,H-0048,,Gas 1,,,,,,,1.0,335.0,8360.0,Gas 1,350.0,324.0,11.0
2107,,Conoco Phillips Ponca City,40103.0,,,2012.0,H-8801,,Gas 1,,,,,,,1.0,135.0,8760.0,Gas 1,350.0,324.0,12.0
2108,,Conoco Phillips Ponca City,40103.0,,,2012.0,H-8802,,Gas 1,,,,,,,1.0,135.0,8760.0,Gas 1,350.0,324.0,7.0
2109,,Conoco Phillips Ponca City,40103.0,,,2012.0,H-9851,,Gas 1,,,,,,,1.0,315.0,8760.0,Gas 1,350.0,324.0,13.0
2110,,Conoco Phillips San Fran,6013.0,,,2012.0,S# 8,,Gas 1,,,,,,,1.0,256.0,8760.0,Gas 1,350.0,324.0,469.0
2111,,Conoco Phillips San Fran,6013.0,,,2012.0,S# 9,,Gas 1,,,,,,,1.0,61.0,8760.0,Gas 1,350.0,324.0,470.0
2112,,Consolidated Diesel Co,37083.0,,,2012.0,BOILERS 1B & 2B,,Gas 1,,,,,,,1.0,12.0,3600.0,Gas 1,350.0,333.0,2164.0
2113,,Consolidated Diesel Co,37083.0,,,2012.0,Boiler 3B,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,333.0,2163.0
2114,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222.0,2017.0,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),0.0,tons,0,0,5552.0,1.0,57.3,6000.0,Wet Biomass,400.0,311.0,857.0
2115,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224.0,2017.0,GP-Biomass,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),0.0,tons,0,0,5553.0,1.0,57.3,6000.0,Wet Biomass,400.0,311.0,857.0
2116,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222.0,2017.0,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),0.0,tons,0,0,5643.0,1.0,57.3,6000.0,Wet Biomass,400.0,311.0,857.0
2117,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224.0,2017.0,GP-Biomass,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),0.0,tons,0,0,5644.0,1.0,57.3,6000.0,Wet Biomass,400.0,311.0,857.0
2118,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),0.0,tons,0,0,5548.0,1.0,114.6,,,,,
2119,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Tires,Tier 1 (Equation C-1),0.0,tons,0,0,5549.0,1.0,114.6,,,,,
2120,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311222.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),0.0,tons,0,0,5639.0,1.0,114.6,,,,,
2121,1010549.0,Consolidated Grain and Barge,18129.0,POSEY COUNTY,311224.0,2016.0,GP-P17B P17C,OCS (Other combustion source),Wood and Wood Residuals (dry basis),Tier 1 (Equation C-1),0.0,tons,0,0,5640.0,1.0,114.6,,,,,
2122,,Consolidated Grainand Barge,18129.0,,,2012.0,P17,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,311.0,856.0
2123,,Consolidated Grainand Barge,18129.0,,,2012.0,P17C,,Wet Biomass,,,,,,,1.0,57.3,6000.0,Wet Biomass,400.0,311.0,858.0
2124,,Consolidated Grainand Barge,18129.0,,,2012.0,P18,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,311.0,859.0
2125,,Consolidated Grainand Barge,18129.0,,,2012.0,P18A,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,311.0,860.0
2126,,Containment Solutions,42061.0,,,2012.0,031,,Gas 1,,,,,,,1.0,12.5,1800.0,Gas 1,350.0,326.0,2586.0
2127,,Containment Solutions,42061.0,,,2012.0,032,,Gas 1,,,,,,,1.0,12.5,1800.0,Gas 1,350.0,326.0,2587.0
2128,,Continental NA,17081.0,,,2012.0,Boiler 1,,Gas 1,,,,,,,1.0,72.2,8400.0,Gas 1,350.0,326.0,830.0
2129,,Continental NA,17081.0,,,2012.0,Boiler 2,,Light Liquid,,,,,,,1.0,72.2,8400.0,Light Liquid,350.0,326.0,831.0
2130,,Continental NA,17081.0,,,2012.0,Boiler 3,,Gas 1,,,,,,,1.0,72.2,8400.0,Gas 1,350.0,326.0,832.0
2131,,Continental NA,17081.0,,,2012.0,Boiler 4,,Gas 1,,,,,,,1.0,72.2,8400.0,Gas 1,350.0,326.0,833.0
2132,,Cooper Std,18003.0,,,2012.0,500,,Gas 1,,,,,,,1.0,30.0,120.0,Gas 1,350.0,326.0,1423.0
2133,,Cooper Std,18003.0,,,2012.0,501,,Gas 1,,,,,,,1.0,33.475,8640.0,Gas 1,350.0,326.0,1424.0
2134,,Cooper Tire,5091.0,,,2012.0,Union Ryley #1,,Gas 1,,,,,,,1.0,36.0,1440.0,Gas 1,350.0,326.0,83.0
2135,,Cooper Tire,5091.0,,,2012.0,Union Ryley #3,,Gas 1,,,,,,,1.0,72.0,1440.0,Gas 1,350.0,326.0,84.0
2136,,Cooper Tire Findlay,39063.0,,,2012.0,Lochinbar Hot Water Heaters,,Gas 1,,,,,,,6.0,5.0,8400.0,Gas 1,350.0,326.0,1185.0
2137,,Cooper Tire Findlay,39063.0,,,2012.0,Lochinbar Hot Water Heaters,,Gas 1,,,,,,,6.0,5.0,8400.0,Gas 1,350.0,326.0,1185.0
2138,,Cooper Tire Findlay,39063.0,,,2012.0,Lochinbar Hot Water Heaters,,Gas 1,,,,,,,6.0,5.0,8400.0,Gas 1,350.0,326.0,1185.0
2139,,Cooper Tire Findlay,39063.0,,,2012.0,Lochinbar Hot Water Heaters,,Gas 1,,,,,,,6.0,5.0,8400.0,Gas 1,350.0,326.0,1185.0
2140,,Cooper Tire Findlay,39063.0,,,2012.0,Lochinbar Hot Water Heaters,,Gas 1,,,,,,,6.0,5.0,8400.0,Gas 1,350.0,326.0,1185.0
2141,,Cooper Tire Findlay,39063.0,,,2012.0,Lochinbar Hot Water Heaters,,Gas 1,,,,,,,6.0,5.0,8400.0,Gas 1,350.0,326.0,1185.0
2142,,Cooper Tire Findlay,39063.0,,,2012.0,Murray Boiler,,Gas 1,,,,,,,1.0,118.0,425.0,Gas 1,350.0,326.0,1186.0
2143,,Cooper Tire Findlay,39063.0,,,2012.0,Nebraska Boiler,,Gas 1,,,,,,,1.0,90.0,8516.0,Gas 1,350.0,326.0,1187.0
2144,,Cooper Tire1339,28115.0,,,2012.0,Cleaver-Brooks Boiler,,Gas 1,,,,,,,1.0,74.2,72.0,Gas 1,350.0,326.0,1989.0
2145,,Cooper Tire1339,28115.0,,,2012.0,Nebraska Boiler,,Gas 1,,,,,,,1.0,99.1,8640.0,Gas 1,350.0,326.0,1990.0
2146,,Cooper Tire1339,28115.0,,,2012.0,Superior Hot Water Boilers,,Gas 1,,,,,,,3.0,5.0,8400.0,Gas 1,350.0,326.0,1991.0
2147,,Cooper Tire1339,28115.0,,,2012.0,Superior Hot Water Boilers,,Gas 1,,,,,,,3.0,5.0,8400.0,Gas 1,350.0,326.0,1991.0
2148,,Cooper Tire1339,28115.0,,,2012.0,Superior Hot Water Boilers,,Gas 1,,,,,,,3.0,5.0,8400.0,Gas 1,350.0,326.0,1991.0
2149,,Core Molding,45021.0,,,2012.0,01,,Gas 1,,,,,,,2.0,5.0,8400.0,Gas 1,350.0,326.0,2777.0
2150,,Core Molding,45021.0,,,2012.0,01,,Gas 1,,,,,,,2.0,5.0,8400.0,Gas 1,350.0,326.0,2777.0
2151,,Corn Products Int,17031.0,,,2012.0,B05,,Gas 1,,,,,,,1.0,312.5,700.0,Gas 1,350.0,311.0,189.0
2152,,Corn Products Int,17031.0,,,2012.0,B06,,Gas 1,,,,,,,1.0,600.0,1200.0,Gas 1,350.0,311.0,190.0
2153,,Corn Products Int,17031.0,,,2012.0,B07,,Gas 1,,,,,,,1.0,480.0,1650.0,Gas 1,350.0,311.0,191.0
2154,,Corn Products Int,17031.0,,,2012.0,B10,,Coal,,,,,,,1.0,1670.0,8400.0,Coal,400.0,311.0,188.0
2155,1004570.0,Cornerstone Chemical Company,22051.0,JEFFERSON PARISH,325199.0,2014.0,GP- LFG,OCS (Other combustion source),Landfill Gas,Tier 2 (Equation C-2a),507433000.0,scf,276550.985,31.56974715,10937.0,1.0,178.0,,,,,
2156,,Corning Inc Danville,51143.0,,,2012.0,400-03/400-04,,Gas 1,,,,,,,1.0,10.5,3000.0,Gas 1,350.0,327.0,144.0
2157,,Corning Inc Danville,51143.0,,,2012.0,400-05,,Gas 1,,,,,,,1.0,10.5,3000.0,Gas 1,350.0,327.0,145.0
2158,,Corning Incorporated,37119.0,,,2012.0,ES-HB,,Gas 1,,,,,,,2.0,5.0,8400.0,Gas 1,350.0,327.0,2165.0
2159,,Corning Incorporated,37119.0,,,2012.0,ES-HB,,Gas 1,,,,,,,2.0,5.0,8400.0,Gas 1,350.0,327.0,2165.0
2160,,Corning Wilmington,37129.0,,,2012.0,IES-HB,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,327.0,2166.0
2161,1006565.0,Cos-Mar Company  Styrene Monomer Plant,22047.0,IBERVILLE PARISH,325110.0,2018.0,HS-1301AR,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),343870632.0,scf,354398.1413,40.45640883,7000.0,1.0,236.0,,,,,
2162,1006565.0,Cos-Mar Company  Styrene Monomer Plant,22047.0,IBERVILLE PARISH,325110.0,2018.0,HS-1301BR,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),726280858.0,scf,747795.4113,85.36477298,7010.0,1.0,236.0,,,,,
2163,,Countrymark Coop,18129.0,,,2012.0,123 (Hydrotreating Unit Reboiler Stabilizer),,Gas 1,,,,,,,1.0,19.94,8760.0,Gas 1,350.0,324.0,861.0
2164,,Countrymark Coop,18129.0,,,2012.0,B1 (Boiler 1),,Gas 1,,,,,,,1.0,52.0,8760.0,Gas 1,350.0,324.0,862.0
2165,,Countrymark Coop,18129.0,,,2012.0,B2 (Boiler 2),,Gas 1,,,,,,,1.0,65.0,8760.0,Gas 1,350.0,324.0,863.0
2166,,Countrymark Coop,18129.0,,,2012.0,B3 (Boiler 3),,Gas 1,,,,,,,1.0,52.0,8760.0,Gas 1,350.0,324.0,864.0
2167,,Countrymark Coop,18129.0,,,2012.0,B4 (Boiler 4),,Gas 1,,,,,,,1.0,84.9,8760.0,Gas 1,350.0,324.0,865.0
2168,,Covalence,34023.0,,,2012.0,Boiler,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,322.0,2289.0
2169,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2170,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2171,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2172,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2173,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2174,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2175,,Covalence,21213.0,,,2012.0,Small boilers,,Gas 1,,,,,,,7.0,5.0,8400.0,Gas 1,350.0,326.0,1556.0
2176,1011198.0,Covance Laboratories  Inc.,18059.0,HANCOCK COUNTY,325412.0,2014.0,GP-No. 2 Fuel Oil-Fired Units,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),186.1562458,gallons,25.68956193,0.002932598,1215.0,1.0,82.3,,,,,
2177,,Craft Master,42015.0,,,2012.0,No1 Boiler Source ID 031,,Gas 1,,,,,,,1.0,82.4,100.0,Gas 1,350.0,321.0,2588.0
2178,,Craft Master,42015.0,,,2012.0,No2 Boiler Source ID 032,,Dry Biomass,,,,,,,1.0,161.0,400.0,Dry Biomass,400.0,321.0,2589.0
2179,,Craft Master,42015.0,,,2012.0,No3 Boiler Source ID 033,,Dry Biomass,,,,,,,1.0,273.2,8600.0,Dry Biomass,400.0,321.0,2590.0
2180,,Craft Master,42015.0,,,2012.0,Source ID 099,,Gas 1,,,,,,,2.0,5.0,8400.0,Gas 1,350.0,321.0,2591.0
2181,,Craft Master,42015.0,,,2012.0,Source ID 099,,Gas 1,,,,,,,2.0,5.0,8400.0,Gas 1,350.0,321.0,2591.0
2182,,Creston,19175.0,,,2012.0,Boiler #1,,Gas 1,,,,,,,1.0,32.65,7800.0,Gas 1,350.0,311.0,669.0
2183,,Creston,19175.0,,,2012.0,Boiler #2,,Gas 1,,,,,,,1.0,32.65,600.0,Gas 1,350.0,311.0,670.0
2184,,Crystal Cabinet Works,27059.0,,,2012.0,B1,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,337.0,1002.0
2185,,Cummins677,18071.0,,,2012.0,Boiler 1,,Gas 1,,,,,,,1.0,61.5,432.0,Gas 1,350.0,333.0,1429.0
2186,,Cummins677,18071.0,,,2012.0,Boiler 2,,Gas 1,,,,,,,1.0,61.5,432.0,Gas 1,350.0,333.0,1430.0
2187,,Cummins677,18071.0,,,2012.0,Process Boiler,,Gas 1,,,,,,,1.0,5.0,8400.0,Gas 1,350.0,333.0,1431.0
2188,,Cytec,54073.0,,,2012.0,830X Boiler #1,,Light Liquid,,,,,,,1.0,98.0,8700.0,Light Liquid,350.0,325.0,1230.0
2189,,Cytec,54073.0,,,2012.0,831X Boiler #2,,Light Liquid,,,,,,,1.0,98.0,8700.0,Light Liquid,350.0,325.0,1231.0
2190,,Cytec Carbon Fibers,45045.0,,,2012.0,U01: Utility Boiler,,Gas 1,,,,,,,1.0,25.1,8600.0,Gas 1,350.0,335.0,2778.0
2191,,Cytec Carbon Fibers,45045.0,,,2012.0,UT-24600: Oxidation Boiler (Zurn),,Gas 1,,,,,,,1.0,62.5,8600.0,Gas 1,350.0,335.0,2779.0
2192,,Cytec Wallingford,9009.0,,,2012.0,Boiler #1,,Gas 1,,,,,,,1.0,80.0,4629.0,Gas 1,350.0,325.0,505.0
2193,,Cytec Wallingford,9009.0,,,2012.0,Boiler #3,,Gas 1,,,,,,,1.0,89.0,6838.0,Gas 1,350.0,325.0,506.0
2194,,D AK Americas,45015.0,,,2012.0,P8A,,Heavy Liquid,,,,,,,1.0,170.0,336.0,Heavy Liquid,400.0,325.0,2783.0
2195,,D AK Americas,45015.0,,,2012.0,P8B,,Coal,,,,,,,1.0,206.0,8424.0,Coal,400.0,325.0,2784.0
2196,,D MV International,36025.0,,,2012.0,BOIL1,,Light Liquid,,,,,,,1.0,16.7,5369.0,Light Liquid,350.0,311.0,1073.0
2197,,D MV International,36025.0,,,2012.0,BOIL2,,Light Liquid,,,,,,,1.0,29.3,7977.0,Light Liquid,350.0,311.0,1074.0
