,FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub
485,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
486,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
487,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
488,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
489,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
490,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
491,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
492,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
493,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
494,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
495,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
496,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
497,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
498,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
499,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
500,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
501,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
502,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
503,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
504,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
505,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
506,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
507,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
508,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
509,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
510,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
511,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
512,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
513,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
514,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
515,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
516,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
517,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
518,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
519,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
520,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
521,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
522,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
523,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
524,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
525,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
526,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
527,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
528,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
529,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
530,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
531,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
532,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
533,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
534,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
535,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
536,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
537,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
538,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
539,,Aerojet,6067.0,,,2012.0,Small Boilers,,Gas 1,,,,,,57.0,5.0,8400.0,Gas 1,350.0,336.0
540,,Ag Processing,19165.0,,,2012.0,Cleaver Brooks,,Gas 1,,,,,,1.0,51.076,8590.0,Gas 1,350.0,311.0
541,,Ag Processing,19165.0,,,2012.0,Erie City,,Gas 1,,,,,,1.0,52.0,4296.0,Gas 1,350.0,311.0
542,,Ag Processing Dawson,27073.0,,,2012.0,Cleaver Brooks Boiler,,Gas 1,,,,,,1.0,64.0,30.0,Gas 1,350.0,311.0
543,,Ag Processing Dawson,27073.0,,,2012.0,Nebraska Boiler,,Gas 1,,,,,,1.0,95.0,8400.0,Gas 1,350.0,311.0
544,,Ag Processing Inc Emmetsburg,19147.0,,,2012.0,Kewanee Boiler,,Gas 1,,,,,,1.0,35.0,100.0,Gas 1,350.0,311.0
545,,Ag Processing Inc Emmetsburg,19147.0,,,2012.0,Nebraska Boiler,,Gas 1,,,,,,1.0,85.0,8592.0,Gas 1,350.0,311.0
546,,Ag Processing Inc Sergeant,19193.0,,,2012.0,Babcock& Wilcox,,Gas 1,,,,,,1.0,76.0,1325.0,Gas 1,350.0,311.0
547,,Ag Processing Inc Sergeant,19193.0,,,2012.0,Cleaver Brooks,,Gas 1,,,,,,1.0,76.0,3669.0,Gas 1,350.0,311.0
548,,Ag Processing Inc Sergeant,19193.0,,,2012.0,ME Boiler,,Gas 1,,,,,,1.0,5.0,8400.0,Gas 1,350.0,311.0
549,,Ag Processing Inc Sheldon,19141.0,,,2012.0,014974 IA  (Johnston),,Gas 1,,,,,,1.0,23.805,24.0,Gas 1,350.0,311.0
550,,Ag Processing Inc Sheldon,19141.0,,,2012.0,028668 IA  (Nebraska),,Gas 1,,,,,,1.0,69.0,8760.0,Gas 1,350.0,311.0
551,,Ag Processing SO Y,31001.0,,,2012.0,EP 117,,Gas 1,,,,,,1.0,35.0,8520.0,Gas 1,350.0,311.0
552,,Ag Processing SO Y,31001.0,,,2012.0,EP 118,,Gas 1,,,,,,1.0,14.4,8524.0,Gas 1,350.0,311.0
553,,Ag Processing SO Y,31001.0,,,2012.0,EP 137,,Gas 1,,,,,,1.0,14.4,8524.0,Gas 1,350.0,311.0
554,,Agrifos Fertilizer Pasadena,48201.0,,,2012.0,TEMPBOIL,,Gas 1,,,,,,1.0,34.0,2800.0,Gas 1,350.0,325.0
555,,Agrium Nu West,16007.0,,,2012.0,A-Cb-1,,Gas 1,,,,,,1.0,180.0,8400.0,Gas 1,350.0,325.0
556,,Agrium Nu West,16007.0,,,2012.0,S-Nb-1,,Gas 1,,,,,,1.0,213.8,8424.0,Gas 1,350.0,325.0
557,1007273.0,Ahlstrom - Munksjo - Mosinee Plant,55073.0,MARATHON,322121.0,2015.0,#5 Power Boiler (B24),S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),15216.0,tons,331739.232,37.86977534,1.0,143.0,,,,
558,1007273.0,Ahlstrom - Munksjo - Mosinee Plant,55073.0,MARATHON,322121.0,2015.0,#6 Power Boiler (B20),S (Stoker Boiler),Bituminous,Tier 2 (Equation C-2a),60288.0,tons,1314398.976,150.0455452,1.0,212.0,,,,
559,1004045.0,Ahlstrom-Munksjo NA SPECIALTY SOLUTIONS,55009.0,BROWN COUNTY,322121.0,2015.0,B21,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),0.0,scf,0,0,1.0,40.3,,,,
560,1004045.0,Ahlstrom-Munksjo NA SPECIALTY SOLUTIONS,55009.0,BROWN COUNTY,322121.0,2015.0,B22,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1b  natural gas billing in mmBtu),0.0,scf,0,0,1.0,40.3,,,,
561,1005991.0,Ahlstrom-Munksjo NA Specialty Solutions LLC,55085.0,ONEIDA COUNTY,322121.0,2018.0,B28,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),1024464500.0,scf,1053467.09,120.2588002,1.0,280.0,,,,
562,1005991.0,Ahlstrom-Munksjo NA Specialty Solutions LLC,55085.0,ONEIDA COUNTY,322121.0,2018.0,B30,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),199220175.0,scf,204860.0982,23.38585595,1.0,95.0,,,,
563,1005991.0,Ahlstrom-Munksjo NA Specialty Solutions LLC,55085.0,ONEIDA COUNTY,322121.0,2013.0,Coal Dock,OCS (Other combustion source),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),48.98848575,gallons,6.760411033,0.000771736,1.0,249.0,,,,
564,1005991.0,Ahlstrom-Munksjo NA Specialty Solutions LLC,55085.0,ONEIDA COUNTY,322121.0,2014.0,GP-2,OCS (Other combustion source),Bituminous,Tier 2 (Equation C-2a),590.0,tons,15871,1.811757991,1.0,83.5,,,,
565,,Ainsworth,27057.0,,,2012.0,EU100 Keeler Boiler #1,,Gas 1,,,,,,1.0,70.0,30.0,Gas 1,350.0,321.0
566,,Ainsworth,27057.0,,,2012.0,EU101 Keeler Boiler #2,,Gas 1,,,,,,1.0,70.0,30.0,Gas 1,350.0,321.0
567,,Ainsworth,27057.0,,,2012.0,EU137 package boiler,,Gas 1,,,,,,1.0,51.0,3000.0,Gas 1,350.0,321.0
568,,Air Products,21157.0,,,2012.0,BA-2401,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
569,,Air Products,21157.0,,,2012.0,PA-2101A-1,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
570,,Air Products,21157.0,,,2012.0,PA-2101A-2,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
571,,Air Products,21157.0,,,2012.0,PA-2101B-1,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
572,,Air Products,21157.0,,,2012.0,PA-2101B-2,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
573,,Air Products,21157.0,,,2012.0,PA-2101C-1,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
574,,Air Products,21157.0,,,2012.0,PA-2101C-2,,Gas 1,,,,,,1.0,10.0,8760.0,Gas 1,350.0,325.0
575,1003160.0,Air Products La Porte Facility,48201.0,HARRIS COUNTY,325120.0,2018.0,Boiler 22.03 EPN 14,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 1 (Equation C-1),0.0,scf,0,0,1.0,20.0,,,,
576,1006402.0,Air Products Port Arthur Facility,48245.0,JEFFERSON,325120.0,2018.0,PA2 HRSG (EPN HRSG STK),OB (Boiler  other),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,na,na,1.0,299.0,,,,
577,1006402.0,Air Products Port Arthur Facility,48245.0,JEFFERSON,325120.0,2018.0,PA2 HRSG (EPN HRSG STK),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,na,na,1.0,299.0,,,,
578,1005573.0,Air Products and Chemicals  Inc.,39061.0,HAMILTON COUNTY,325120.0,2017.0,Flue gas boiler,OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),129265000.0,scf,133142.95,15.19896689,1.0,71.2,,,,
579,1010624.0,Akutan Seafood Processing Facility,2013.0,ALEUTIANS EAST,311710.0,2017.0,GP-All Units,OCS (Other combustion source),Rendered Animal Fat,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,34.6,,,,
580,1010624.0,Akutan Seafood Processing Facility,2013.0,ALEUTIANS EAST,311712.0,2017.0,GP-All Units,OCS (Other combustion source),Rendered Animal Fat,Tier 1 (Equation C-1),0.0,gallons,0,0,1.0,34.6,,,,
581,1010593.0,Akzo Nobel Functional Chemicals  LLC,1097.0,MOBILE COUNTY,325188.0,2017.0,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),29205050.11,scf,29724.9,3.393253425,1.0,36.58,,,,
582,1010593.0,Akzo Nobel Functional Chemicals  LLC,1097.0,MOBILE COUNTY,325180.0,2017.0,Crystex Package Boiler (CX-3),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),29205050.11,scf,29724.9,3.393253425,1.0,36.58,,,,
583,1010593.0,Akzo Nobel Functional Chemicals  LLC,1097.0,MOBILE COUNTY,325188.0,2017.0,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),42735311.46,scf,43496,4.965296804,1.0,32.8,,,,
584,1010593.0,Akzo Nobel Functional Chemicals  LLC,1097.0,MOBILE COUNTY,325180.0,2017.0,Crystex Standby Methane Boiler (CX-9),OB (Boiler  other),Natural Gas (Weighted U.S. Average),Tier 2 (Equation C-2a),42735311.46,scf,43496,4.965296804,1.0,32.8,,,,
585,,Akzo Nobel Morris,17043.0,,,2012.0,800 lb STEAM,,Gas 1,,,,,,1.0,5.0,8400.0,Gas 1,350.0,325.0
586,,Akzo Nobel Morris,17043.0,,,2012.0,B-1 Nebraska Boiler,,Gas 1,,,,,,1.0,41.0,8500.0,Gas 1,350.0,325.0
587,,Akzo Nobel Morris,17043.0,,,2012.0,KB Keystone Boiler,,Light Liquid,,,,,,1.0,49.9,8600.0,Light Liquid,350.0,325.0
588,1006235.0,Aladdin Manufacturing - Glasgow facility,51163.0,ROCKBRIDGE COUNTY,314110.0,2014.0,B6,OB (Boiler  other),Distillate Fuel Oil No. 2,Tier 1 (Equation C-1),78.38157719,gallons,10.81665765,0.001234778,1.0,72.0,,,,
589,1006235.0,Aladdin Manufacturing - Glasgow facility,51163.0,ROCKBRIDGE COUNTY,314110.0,2013.0,B7,OB (Boiler  other),Bituminous,Tier 1 (Equation C-1),0.0,tons,0,0,1.0,155.0,,,,
590,,Albemarle Corp Orangeburg,45075.0,,,2012.0,HE-2290-1,,Gas 1,,,,,,1.0,32.0,4600.0,Gas 1,350.0,325.0
591,,Albemarle Corp Orangeburg,45075.0,,,2012.0,HE-2290-2,,Gas 1,,,,,,1.0,32.0,6300.0,Gas 1,350.0,325.0
592,,Albemarle Corp Orangeburg,45075.0,,,2012.0,HE-2390-1,,Gas 1,,,,,,1.0,32.0,6600.0,Gas 1,350.0,325.0
593,,Albemarle South,5139.0,,,2012.0,SN-BH-01,,Gas 1,,,,,,1.0,340.0,8664.0,Gas 1,350.0,325.0
594,,Albemarle South,5139.0,,,2012.0,SN-BH-02,,Gas 1,,,,,,1.0,340.0,8664.0,Gas 1,350.0,325.0
595,,Albemarle South,5139.0,,,2012.0,Sulfur Plant Boiler (East),,Gas 1,,,,,,1.0,11.3,8640.0,Gas 1,350.0,325.0
596,,Albemarle South,5139.0,,,2012.0,Sulfur Plant Boiler (West),,Gas 1,,,,,,1.0,11.3,360.0,Gas 1,350.0,325.0
597,,Alcan,37159.0,,,2012.0,ES-7,,Gas 1,,,,,,1.0,25.1,8700.0,Gas 1,350.0,322.0
598,,Alcan Robards,21233.0,,,2012.0,A2-001BoilA3-004BoilA4-044Boil4I-134FBoil,,Gas 1,,,,,,4.0,5.0,8400.0,Gas 1,350.0,331.0
599,,Alcan Robards,21233.0,,,2012.0,A2-001BoilA3-004BoilA4-044Boil4I-134FBoil,,Gas 1,,,,,,4.0,5.0,8400.0,Gas 1,350.0,331.0
600,,Alcan Robards,21233.0,,,2012.0,A2-001BoilA3-004BoilA4-044Boil4I-134FBoil,,Gas 1,,,,,,4.0,5.0,8400.0,Gas 1,350.0,331.0
601,,Alcan Robards,21233.0,,,2012.0,A2-001BoilA3-004BoilA4-044Boil4I-134FBoil,,Gas 1,,,,,,4.0,5.0,8400.0,Gas 1,350.0,331.0
602,,Alcan Robards,21233.0,,,2012.0,S5 and S6 (254 Electrode Boilers),,Gas 1,,,,,,1.0,12.5,8760.0,Gas 1,350.0,331.0
603,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
604,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
605,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
606,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
607,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
608,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
609,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
610,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
611,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
612,,Alcoa,39109.0,,,2012.0,Small Boilers,,Gas 1,,,,,,10.0,5.0,8400.0,Gas 1,350.0,332.0
613,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
614,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
615,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
616,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
617,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
618,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
619,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
620,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
621,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
622,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
623,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
624,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
625,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
626,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
627,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
628,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
629,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
630,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
631,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
632,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
633,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
634,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
635,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
636,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
637,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
638,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
639,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
640,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
641,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
642,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
643,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
644,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
645,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
646,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
647,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
648,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
649,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
650,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
651,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
652,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
653,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
654,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
655,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
656,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
657,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
658,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
659,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
660,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
661,,Alcoa Inc North,47009.0,,,2012.0,NPBOIL01,,Gas 1,,,,,,100.0,5.0,8400.0,Gas 1,350.0,332.0
