FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2015.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.6,0.0,,,172.0,mmBtu/hr,,,,,58.7861829,gallons,8.11249324,MMBtu,0.000926084,960.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2017.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.3,0.0,,,172.0,mmBtu/hr,258.0,,,,29.39309145,gallons,4.05624662,MMBtu,0.000463042,961.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2017.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.3,0.0,,,172.0,mmBtu/hr,258.0,,,,29.39309145,gallons,4.05624662,MMBtu,0.000463042,962.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2012.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),11.8,0.0,,,172.0,mmBtu/hr,,,,,1156.1282640000002,gallons,159.5457004,MMBtu,0.018212979,963.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2012.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),11.8,0.0,,,172.0,mmBtu/hr,,,,,1156.1282640000002,gallons,159.5457004,MMBtu,0.018212979,964.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2013.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.0,0.0,,,172.0,mmBtu/hr,,,,,97.97697149,gallons,13.52082207,MMBtu,0.0015434729999999999,965.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2013.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.0,0.0,,,172.0,mmBtu/hr,,,,,97.97697149,gallons,13.52082207,MMBtu,0.0015434729999999999,966.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.4,0.0,,,172.0,mmBtu/hr,,,,,39.1907886,gallons,5.408328826,MMBtu,0.000617389,967.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.4,0.0,,,172.0,mmBtu/hr,,,,,39.1907886,gallons,5.408328826,MMBtu,0.000617389,968.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2014.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.7,0.0,,,172.0,mmBtu/hr,,,,,68.58388004,gallons,9.464575446,MMBtu,0.001080431,969.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2014.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.7,0.0,,,172.0,mmBtu/hr,,,,,68.58388004,gallons,9.464575446,MMBtu,0.001080431,970.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.3,0.0,,,172.0,mmBtu/hr,258.0,,,,29.39309145,gallons,4.05624662,MMBtu,0.000463042,971.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.3,0.0,,,172.0,mmBtu/hr,258.0,,,,29.39309145,gallons,4.05624662,MMBtu,0.000463042,972.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311224.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.5,0.0,,,172.0,mmBtu/hr,,,,,48.98848575,gallons,6.760411033,MMBtu,0.0007717360000000001,973.0,,,,,,,,,,,,,
1005935.0,ARCHER DANIELS MIDLAND COMPANY,31109.0,LANCASTER COUNTY,311222.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.5,0.0,,,172.0,mmBtu/hr,,,,,48.98848575,gallons,6.760411033,MMBtu,0.0007717360000000001,974.0,,,,,,,,,,,,,
1002027.0,St. Paul Park Refining Company  LLC,27163.0,WASHINGTON COUNTY,324110.0,2010.0,GP-01,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),2.6,0.0,,,165.0,mmBtu/hr,,,,,254.7401259,gallons,35.15413737,MMBtu,0.004013029,975.0,,,,,,,,,,,,,
1002027.0,St. Paul Park Refining Company  LLC,27163.0,WASHINGTON COUNTY,324110.0,2014.0,GP-01,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,165.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,976.0,,,,,,,,,,,,,
1002027.0,St. Paul Park Refining Company  LLC,27163.0,WASHINGTON COUNTY,324110.0,2015.0,GP-01,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,165.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,977.0,,,,,,,,,,,,,
1004594.0,CARGILL INC RALEIGH FACILITY,37183.0,WAKE COUNTY,311222.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,98.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,979.0,,,,,,,,,,,,,
1004594.0,CARGILL INC RALEIGH FACILITY,37183.0,WAKE COUNTY,311222.0,2015.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,98.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,980.0,,,,,,,,,,,,,
1004594.0,CARGILL INC RALEIGH FACILITY,37183.0,WAKE COUNTY,311222.0,2012.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,75.3,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,981.0,,,,,,,,,,,,,
1007277.0,PRINGLES MANUFACTURING COMPANY,47113.0,MADISON,311919.0,2013.0,GP-Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),5.6,0.0,,,183.0,mmBtu/hr,,,,,548.6710404,gallons,75.71660357,MMBtu,0.008643448,985.0,,,,,,,,,,,,,
1003416.0,CONTINENTAL TIRE the AMERICAS  LLC,17081.0,JEFFERSON,326211.0,2011.0,GP-Powerhouse,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,72.2,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,986.0,,,,,,,,,,,,,
1003416.0,CONTINENTAL TIRE the AMERICAS  LLC,17081.0,JEFFERSON,326211.0,2012.0,GP-Powerhouse,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,72.2,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,988.0,,,,,,,,,,,,,
1003459.0,PILKINGTON NORTH AMERICA INCORPORATED,6077.0,SAN JOAQUIN COUNTY,327211.0,2013.0,GP-All Units at the Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),3.8,0.0,,,200.0,mmBtu/hr,,,,,372.3124917,gallons,51.37912385,MMBtu,0.005865197,990.0,,,,,,,,,,,,,
1003459.0,PILKINGTON NORTH AMERICA INCORPORATED,6077.0,SAN JOAQUIN COUNTY,327211.0,2014.0,GP-All Units at the Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0.0,,,200.0,mmBtu/hr,,,,,9.797697149,gallons,1.3520822069999998,MMBtu,0.00015434700000000002,992.0,,,,,,,,,,,,,
1003459.0,PILKINGTON NORTH AMERICA INCORPORATED,6077.0,SAN JOAQUIN COUNTY,327211.0,2012.0,GP-All Units at the Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),11.0,0.0,,,200.0,mmBtu/hr,,,,,1077.746686,gallons,148.72904269999998,MMBtu,0.016978201000000002,994.0,,,,,,,,,,,,,
1003459.0,PILKINGTON NORTH AMERICA INCORPORATED,6077.0,SAN JOAQUIN COUNTY,327211.0,2010.0,GP-All Units at the Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),13.7,0.0,,,200.0,mmBtu/hr,,,,,1342.284509,gallons,185.23526230000002,MMBtu,0.021145577999999998,996.0,,,,,,,,,,,,,
1003459.0,PILKINGTON NORTH AMERICA INCORPORATED,6077.0,SAN JOAQUIN COUNTY,327211.0,2011.0,GP-All Units at the Facility,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),5.4,0.0,,,200.0,mmBtu/hr,,,,,529.0756461,gallons,73.01243916,MMBtu,0.008334753,998.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2013.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.4,0.0,,,90.0,mmBtu/hr,,,,,137.1677601,gallons,18.92915089,MMBtu,0.002160862,1000.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2013.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.4,0.0,,,90.0,mmBtu/hr,,,,,137.1677601,gallons,18.92915089,MMBtu,0.002160862,1001.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,90.0,mmBtu/hr,180.0,,,,0.0,gallons,0.0,MMBtu,0.0,1002.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,90.0,mmBtu/hr,180.0,,,,0.0,gallons,0.0,MMBtu,0.0,1003.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2010.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),2.6,0.0,,,90.0,mmBtu/hr,,,,,254.7401259,gallons,35.15413737,MMBtu,0.004013029,1004.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2010.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),2.6,0.0,,,90.0,mmBtu/hr,,,,,254.7401259,gallons,35.15413737,MMBtu,0.004013029,1005.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2012.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),5.6,0.0,,,90.0,mmBtu/hr,,,,,548.6710404,gallons,75.71660357,MMBtu,0.008643448,1006.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2012.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),5.6,0.0,,,90.0,mmBtu/hr,,,,,548.6710404,gallons,75.71660357,MMBtu,0.008643448,1007.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,90.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1008.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2016.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,90.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1009.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),3.3,0.0,,,90.0,mmBtu/hr,,,,,323.3240059,gallons,44.61871282,MMBtu,0.00509346,1010.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),3.3,0.0,,,90.0,mmBtu/hr,,,,,323.3240059,gallons,44.61871282,MMBtu,0.00509346,1011.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311224.0,2015.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,90.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1012.0,,,,,,,,,,,,,
1006609.0,MINNESOTA SOYBEAN PROCESSORS - BREWSTER,27105.0,NOBLES,311222.0,2015.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,90.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1013.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2010.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.7,0.0,,,36.0,mmBtu/hr,,,,,166.56085149999998,gallons,22.98539751,MMBtu,0.0026239040000000003,1014.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2011.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.7,0.0,,,36.0,mmBtu/hr,,,,,68.58388004,gallons,9.464575446,MMBtu,0.001080431,1015.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2013.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.5,0.0,,,36.0,mmBtu/hr,,,,,48.98848575,gallons,6.760411033,MMBtu,0.0007717360000000001,1016.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2016.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),2.5,0.0,,,36.0,mmBtu/hr,,,,,244.9424287,gallons,33.80205516,MMBtu,0.003858682,1017.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2018.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.1,0.0,,,36.0,mmBtu/hr,90.0,,,,107.7746686,gallons,14.87290427,MMBtu,0.00169782,1018.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2014.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.0,0.0,,,36.0,mmBtu/hr,,,,,97.97697149,gallons,13.52082207,MMBtu,0.0015434729999999999,1019.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2015.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.2,0.0,,,36.0,mmBtu/hr,,,,,117.5723658,gallons,16.22498648,MMBtu,0.001852167,1020.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2010.0,GP-2,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.4,0.0,,,21.0,mmBtu/hr,,,,,137.1677601,gallons,18.92915089,MMBtu,0.002160862,1021.0,,,,,,,,,,,,,
1003945.0,TEXAS INSTRUMENTS NORTH CAMPUS,48113.0,DALLAS,334413.0,2017.0,GP-3,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),2.3,0.0,,,36.0,mmBtu/hr,90.0,,,,225.3470344,gallons,31.09789075,MMBtu,0.003549988,1022.0,,,,,,,,,,,,,
1006627.0,Los Angeles Refinery (LAR),6037.0,LOS ANGELES COUNTY,324110.0,2016.0,LARC FCC Torch Oil,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,,,,265.0,mmBtu/hr,,0.0,gallons,0.0,MMBtu,0.0,1023.0,,,,,,,,,,,,,
1010305.0,Texas Instruments Incorporated,48157.0,FORT BEND,334413.0,2015.0,B2 Generator,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,,,,1.91,mmBtu/hr,,0.0,gallons,0.0,MMBtu,0.0,1025.0,,,,,,,,,,,,,
1001771.0,Patheon Manufacturing Services LLC/ DSM DYNEEMA,37147.0,PITT,325412.0,2010.0,GP- DPI NO. 2 FUEL,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.6,0.0,,,73.0,mmBtu/hr,,,,,58.7861829,gallons,8.11249324,MMBtu,0.000926084,1032.0,,,,,,,,,,,,,
1001828.0,TOYOTA MOTOR MFG IN INC,18051.0,GIBSON COUNTY,336112.0,2011.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,41.84,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1037.0,,,,,,,,,,,,,
1001828.0,TOYOTA MOTOR MFG IN INC,18051.0,GIBSON COUNTY,336112.0,2010.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,41.84,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1038.0,,,,,,,,,,,,,
1001828.0,TOYOTA MOTOR MFG IN INC,18051.0,GIBSON COUNTY,336112.0,2014.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.3,0.0,,,41.84,mmBtu/hr,,,,,127.3700629,gallons,17.57706869,MMBtu,0.002006515,1039.0,,,,,,,,,,,,,
1001828.0,TOYOTA MOTOR MFG IN INC,18051.0,GIBSON COUNTY,336112.0,2013.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),1.3,0.0,,,41.84,mmBtu/hr,,,,,127.3700629,gallons,17.57706869,MMBtu,0.002006515,1040.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2012.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),4.2,0.0,,,90.7,mmBtu/hr,,,,,411.50328030000003,gallons,56.78745268,MMBtu,0.006482585999999999,1041.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2013.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),4.2,0.0,,,90.7,mmBtu/hr,,,,,411.50328030000003,gallons,56.78745268,MMBtu,0.006482585999999999,1043.0,,,,,,,,,,,,,
1008767.0,Irving Tissue  Inc. Fort Edward Facility,36115.0,WASHINGTON COUNTY,322121.0,2011.0,GP-00001,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),4.2,0.0,,,90.7,mmBtu/hr,,,,,411.50328030000003,gallons,56.78745268,MMBtu,0.006482585999999999,1045.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2010.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),5.3,0.0,,,75.0,mmBtu/hr,,,,,519.2779489,gallons,71.66035695,MMBtu,0.008180406,1047.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2015.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.2,0.0,,,75.0,mmBtu/hr,,,,,19.5953943,gallons,2.704164413,MMBtu,0.000308695,1048.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2012.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,75.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1049.0,,,,,,,,,,,,,
1004898.0,FRITO-LAY  INC. - PERRY PLANT,13153.0,HOUSTON,311919.0,2013.0,GP-2FuelOilUnits,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,75.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1050.0,,,,,,,,,,,,,
1004226.0,Michelin North America,45045.0,GREENVILLE COUNTY,326211.0,2018.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,100.0,mmBtu/hr,240.8,,,,0.0,gallons,0.0,MMBtu,0.0,1051.0,,,,,,,,,,,,,
1004226.0,Michelin North America,45045.0,GREENVILLE COUNTY,326211.0,2015.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,100.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1052.0,,,,,,,,,,,,,
1004226.0,Michelin North America,45045.0,GREENVILLE COUNTY,326211.0,2014.0,GP-1,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,100.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1053.0,,,,,,,,,,,,,
1002900.0,PADUCAH GASEOUS DIFFUSION PLANT - USEC,21145.0,MCCRACKEN COUNTY,325188.0,2016.0,GP-2 Distillate Fuel Oil No. 2,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,125.0,mmBtu/hr,,,,,0.0,gallons,0.0,MMBtu,0.0,1058.0,,,,,,,,,,,,,
1002900.0,PADUCAH GASEOUS DIFFUSION PLANT - USEC,21145.0,MCCRACKEN COUNTY,325188.0,2017.0,GP-2 Distillate Fuel Oil No. 2,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.0,0.0,,,125.0,mmBtu/hr,304.5,,,,0.0,gallons,0.0,MMBtu,0.0,1060.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311330.0,2011.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0.0,,,110.0,mmBtu/hr,,,,,9.797697149,gallons,1.3520822069999998,MMBtu,0.00015434700000000002,1071.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311352.0,2011.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0.0,,,110.0,mmBtu/hr,,,,,9.797697149,gallons,1.3520822069999998,MMBtu,0.00015434700000000002,1072.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311330.0,2013.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0.0,,,110.0,mmBtu/hr,,,,,9.797697149,gallons,1.3520822069999998,MMBtu,0.00015434700000000002,1073.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311352.0,2013.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),0.1,0.0,,,110.0,mmBtu/hr,,,,,9.797697149,gallons,1.3520822069999998,MMBtu,0.00015434700000000002,1074.0,,,,,,,,,,,,,
1005417.0,Mars Wrigley Confectionery US  LLC,34041.0,WARREN COUNTY,311330.0,2018.0,GP-MarsChocolate,OCS (Other combustion source),Distillate Fuel Oil No. 2,,,Tier 1 (Equation C-1),4.4,0.0,,,132.0,mmBtu/hr,200.0,,,,431.09867460000004,gallons,59.49161709,MMBtu,0.00679128,1075.0,,,,,,,,,,,,,
